symbol,yesterday_volume,volume_3_days,volume_5_days,volume_15_days,volume_30_days
REI,1215319.0,1958111.6666666667,2441402.2,1897503.2,1843553.8
FSST,2504.0,2030.0,2265.6,4015.9333333333334,4588.133333333333
PFG,2326208.0,2347765.6666666665,2470870.0,2241068.533333333,1634132.6666666667
EFX,616206.0,824276.6666666666,885517.6,729346.8,686141.9333333333
FCOM,98239.0,153467.0,135477.4,97630.13333333333,82360.33333333333
PSA-Y.CL,17867.0,11719.666666666666,16314.8,43012.8,54312.739130434784
VTRSV,3157652.0,2215070.0,2215070.0,2215070.0,2215070.0
SCJ,13571.0,8914.333333333334,11336.2,10438.333333333334,9315.033333333333
FCLD,24045.0,21139.666666666668,26230.2,29175.0,29094.6
EGLX,435661.0,764136.3333333334,837360.6,1785816.7333333334,1485271.8
IBMP,8766.0,5958.0,25583.4,12617.333333333334,10399.0
CET,11487.0,12572.666666666666,14430.2,20809.333333333332,20690.866666666665
FOX,1094252.0,1128451.6666666667,1436254.6,1107116.8,1075171.5666666667
JMAC,4202.0,59836.0,183721.2,296298.4285714286,296298.4285714286
TWIN,19170.0,11702.333333333334,16623.6,14562.733333333334,16355.266666666666
BHFAO,28772.0,16152.333333333334,19785.8,17928.733333333334,21573.8
RKTA.U,2250.0,1865.3333333333333,2182.8,50962.0,43693.8
USOI,806142.0,1002845.0,1372946.4,1196656.2666666666,872170.7333333333
SMFG,2548899.0,2115597.6666666665,2386472.6,1634586.6666666667,1994591.6666666667
MNTK,24691.0,32788.666666666664,26681.0,45137.066666666666,60210.03333333333
HCCC,20263.0,55142.0,49756.2,65225.0,102749.56666666667
ABM,400406.0,477053.0,432204.2,332874.2,313812.3333333333
TCBX,152358.0,113837.66666666667,101421.0,88625.46666666666,164152.31578947368
HD,4624477.0,4522323.333333333,4971968.4,4455227.0,3608839.3666666667
GAMB,175140.0,185218.0,155620.8,158684.46666666667,151446.76666666666
IEF,9863270.0,13701030.333333334,17102287.0,12637152.0,12006217.766666668
EICA,8564.0,10906.0,7834.6,8844.0,19396.433333333334
HUBB,191182.0,174245.33333333334,205289.2,176730.46666666667,216456.3
TUSA,27098.0,9739.0,6017.2,3391.133333333333,2200.4
FDN,295210.0,460014.0,417854.4,309656.3333333333,249964.3
ARCM,2116.0,1206.6666666666667,729.0,510.8666666666667,1356.9666666666667
METX,31732256.0,38842335.0,36483743.4,42736713.666666664,169241667.9
PAR,416660.0,419052.3333333333,481012.6,313019.4666666667,285979.76666666666
T-A,50601.0,60803.666666666664,136210.4,79508.2,63042.6
AMBCW,1141.0,4238.0,3593.8,9026.0,7770.9
IBUY,79587.0,164963.0,141099.8,105395.66666666667,82945.16666666667
POND+,1658.0,18672.333333333332,11795.4,19196.733333333334,15953.733333333334
GNR,397653.0,272160.3333333333,238180.2,152435.86666666667,138701.9
FWRD,326740.0,204678.66666666666,216017.6,164447.73333333334,164629.1
INDL,52543.0,41905.333333333336,40223.0,37058.2,33382.166666666664
RGP,167792.0,133340.33333333334,175822.0,152603.4,160128.1
CELH,1115811.0,1112127.3333333333,1229344.8,1322315.7333333334,1195019.0
CHNA,1611.0,2270.6666666666665,1696.4,2241.8,3786.6666666666665
EWI,1028298.0,1076243.3333333333,1273351.4,840255.6,737196.4
MULN,575971.0,706172.0,694074.2,1570476.2666666666,1516457.7
MOBQ,7576.0,3113.3333333333335,1965.0,2009.2666666666667,1401.3
ADN,254620.0,255310.0,309130.4,312154.93333333335,286302.9
UROY,978574.0,761822.0,803664.0,684596.0,877361.2666666667
SOV-C.CL,1100.0,936.6666666666666,109437.6,44874.26666666667,27251.25
CMCL,12451.0,42209.333333333336,37226.8,35994.46666666667,36307.833333333336
GDL-C,401.0,833.6666666666666,966.8,840.6666666666666,663.4333333333333
SZK,520.0,2345.0,2003.2,1718.2,2171.4333333333334
BP,10104717.0,12029817.0,11939188.2,10355602.466666667,10115890.566666666
TELZ,4695.0,8549.333333333334,56380.2,64647.46666666667,70155.41176470589
JPZ,54758.0,99556.66666666667,92245.0,85469.66666666667,74974.9
JJT,1611.0,3599.6666666666665,3757.4,3256.133333333333,3224.9333333333334
NDLS,258293.0,214393.66666666666,212588.4,249179.66666666666,285265.4
KVHI,31518.0,31252.333333333332,42445.4,50511.53333333333,43907.63333333333
DHBCW,15100.0,13845.666666666666,10719.2,11626.6,13852.7
SWAG,223.0,2193.6666666666665,2410.4,66996.8,62677.3
HAYN,68205.0,50322.333333333336,48874.8,46215.333333333336,40286.166666666664
MOTS,2365374.0,1334225.0,1014844.8,1060847.2666666666,1382555.0333333334
CMRE-E,14041.0,8064.333333333333,7383.4,6266.4,4729.733333333334
IAK,4480.0,3212.6666666666665,4724.6,15323.533333333333,9340.6
VALN,110179.0,122707.66666666667,103223.0,79361.13333333333,100687.5
JHMT,6278.0,13442.0,8835.8,7764.866666666667,4666.266666666666
FURY,313386.0,255617.0,278728.8,235481.86666666667,221296.73333333334
FB,21758340.0,24541839.666666668,25879922.0,21303038.066666666,25567855.5
ESS-H.CL,600.0,1100.0,1737.0,4157.466666666666,3684.0
PSLV,3332115.0,3881463.6666666665,4012446.8,3321637.466666667,3232492.8666666667
FTHI,6209.0,5907.0,4405.2,4541.4,4152.566666666667
DNL,21697.0,28090.666666666668,35179.6,51066.86666666667,41339.7
VMGAU,8932.0,42866.0,59713.4,62143.0,1055603.5294117648
DFHY,8486.0,6913.0,4965.2,4788.8,5123.933333333333
AQNB,7261.0,7867.666666666667,31103.0,18958.666666666668,18531.9
NMMC,2591.0,2615.3333333333335,14388.8,15743.866666666667,17834.7
TPGY,595572.0,620259.3333333334,708084.0,422014.93333333335,478186.86666666664
CFG,5457611.0,4962145.0,5842944.0,4823425.2,4308476.233333333
TRPL,0.0,0.0,1.6,8.266666666666667,27.866666666666667
XFLT-A,716.0,564.3333333333334,923.4,1973.2666666666667,2321.5333333333333
PSFJ,0.0,0.0,906.8,1717.4,1222.7
ENB,9964691.0,6762797.0,6720270.6,6241728.2,5555460.733333333
ADXS,2766636.0,2495692.0,2852983.6,3825875.6666666665,5129432.033333333
PSI,40592.0,38982.0,47040.6,47085.13333333333,52734.23333333333
MQY,112306.0,109411.33333333333,113006.6,89447.66666666667,96286.76666666666
CRY,146298.0,202410.66666666666,217566.6,202054.33333333334,165420.26666666666
TAYD,2964.0,4874.666666666667,3594.8,2731.133333333333,3090.233333333333
NAPA,667512.0,561703.0,660557.6,570654.1333333333,587902.3
PBEE,445.0,520.0,893.8,831.4666666666667,702.4333333333333
POWW,2465673.0,4324337.333333333,4253612.8,3378148.0,2674519.966666667
CLNS-C.CL,1669.0,5057.0,5848.8,5674.066666666667,49099.78947368421
CXW,715620.0,772704.0,822783.8,763600.8666666667,772880.7
RMM,34031.0,37335.0,34851.0,28872.4,39732.73333333333
TCOM,5063085.0,6953221.666666667,7114637.6,4991661.266666667,5002730.366666666
LGL,5170.0,5800.333333333333,8329.4,8456.6,8443.433333333332
GES,1867167.0,1513918.0,1542249.6,1460707.2666666666,1115024.4
BBAR,302246.0,1059434.6666666667,1309364.0,879351.7333333333,701324.1
MIT.U,5380.0,2125.0,7274.2,63513.933333333334,39521.86666666667
RC,709414.0,689845.3333333334,631457.0,462342.2,405518.43333333335
SIFI,129.0,43.0,369.2,668.6,497.7
XTOC,200.0,529.3333333333334,2440.2,4073.133333333333,4099.833333333333
DXI,119383.0,164004.33333333334,143918.2,324762.93333333335,213841.96666666667
ENTA,215418.0,171410.0,262499.6,262969.3333333333,239626.9
HDEF,152270.0,225927.0,230187.4,234740.53333333333,177980.3
IPAC,81456.0,94166.33333333333,123713.0,73074.2,55103.86666666667
MCQ.CL,1450.0,1740.0,3143.4,2121.6666666666665,2121.6666666666665
TPBA,504.0,3296.0,3869.4,11255.4,12878.473684210527
FOSL,1069599.0,850418.0,952059.8,820374.6,1281871.5666666667
HIPO+,55900.0,34785.333333333336,45363.6,47176.2,30596.0
PANL,189412.0,211950.33333333334,219587.0,297940.13333333336,312537.76666666666
CMPI,14268.0,10172.666666666666,8908.6,14650.133333333333,23246.933333333334
FLSA,1.0,421.3333333333333,510.2,467.8666666666667,457.93333333333334
RSH,0.0,3331878.3333333335,2513375.4,4373405.466666667,3296723.933333333
TPGS,259606.0,219910.33333333334,420445.8,853020.7333333333,511781.43333333335
ARMR,2470.0,11929.333333333334,13737.0,14391.4,13261.533333333333
SZNE,9296.0,8514.333333333334,7152.6,5281.466666666666,8993.966666666667
CRBN,20306.0,22447.333333333332,17600.8,15899.4,42349.666666666664
HIBS,329574.0,373110.6666666667,390535.2,274248.73333333334,279183.0
MHH,22253.0,26602.666666666668,20959.8,15744.933333333332,17006.7
LX,1783058.0,2719575.0,2649352.6,2343266.466666667,2023400.9666666666
USRT,156268.0,136726.33333333334,204068.8,185256.26666666666,153834.33333333334
CCU,152109.0,131899.66666666666,146566.8,167681.73333333334,184344.66666666666
MTL,181399.0,199858.66666666666,192006.6,338833.2,364675.36666666664
GLDX,43.0,1188.3333333333333,1293.8,2128.866666666667,8684.433333333332
ADMA,1801292.0,1609641.3333333333,1481904.8,1915650.1333333333,2694862.8
DYNT,167628.0,141116.66666666666,261514.0,266018.13333333336,193274.73333333334
TPHS,9671.0,16143.0,19765.4,27024.133333333335,34584.86666666667
PMO,61549.0,52570.666666666664,45101.2,45962.333333333336,56991.1
IHDG,68679.0,74654.33333333333,91408.4,72584.26666666666,70458.76666666666
IPVA,2647.0,7624.0,5452.0,15730.733333333334,32145.433333333334
WAVE,7271.0,12333.333333333334,13891.2,12933.6,16563.566666666666
OPNT,137185.0,207749.33333333334,151900.2,72595.06666666667,55081.63333333333
DFJ,13634.0,11738.333333333334,15335.0,15491.4,18329.866666666665
DSOC,48.0,428.3333333333333,630.8,240.93333333333334,289.76666666666665
ASB-E,6866.0,3252.6666666666665,5379.4,4697.466666666666,4182.766666666666
BNGOW,19696.0,16989.333333333332,23857.6,16231.533333333333,25378.1
FISR,12870.0,14589.0,27070.6,31807.866666666665,27809.766666666666
QDF,42665.0,59825.0,47320.2,37997.46666666667,33623.566666666666
TSLX,185988.0,204337.0,214782.2,217441.13333333333,256456.93333333332
LITE,670196.0,724297.6666666666,752211.8,710070.1333333333,741020.0
GNOM,135737.0,93237.33333333333,111743.2,144802.26666666666,125033.56666666667
LU,28876091.0,17402925.0,19089746.8,10598173.866666667,8585128.033333333
AMGN,3998627.0,3482884.3333333335,3781464.4,3212676.1333333333,2941493.9
TMCI,357015.0,310686.3333333333,359006.4,305312.6666666667,282939.63333333336
LFUS,70565.0,89028.33333333333,95655.4,90179.13333333333,92350.76666666666
UBS,2729999.0,2402370.6666666665,2713630.2,1886494.2,1974046.9666666666
BHFAP,11441.0,11294.333333333334,26958.0,21102.466666666667,19908.266666666666
BOTJ,8047.0,5681.0,4170.4,2628.133333333333,4912.5
HGSH,26684.0,63413.333333333336,92072.2,72997.46666666666,100300.46666666666
QVML,546.0,659.3333333333334,607.0,680.1333333333333,577.0666666666667
PINK,9314.0,25261.0,21687.8,13777.133333333333,10689.033333333333
IMTB,8017.0,6046.666666666667,7319.2,11671.533333333333,10845.7
USER,513348.0,409942.6666666667,636603.2,1107083.7692307692,1107083.7692307692
DNAB,80328.0,65809.66666666667,45304.8,65522.26666666667,122038.8
PGSS.U,47677.0,19843.333333333332,19526.4,16855.8,382770.96153846156
WRB,545880.0,648945.0,851205.0,724029.2666666667,631029.7
OUST+,46930.0,91981.33333333333,68332.2,46128.46666666667,39238.26666666667
CBNK,31454.0,21854.666666666668,25886.2,24499.6,27442.366666666665
GPMT,554039.0,424466.0,441227.6,393355.4666666667,318502.5333333333
LGL+,2581.0,12735.333333333334,8054.0,7370.8,6249.033333333334
TACA,100.0,1225.6666666666667,135854.4,120266.13333333333,97462.23333333334
AVSF,3891.0,12867.333333333334,8826.8,6869.066666666667,8452.433333333332
EDN,35529.0,34156.666666666664,54995.6,35679.066666666666,35856.4
JOET,66576.0,67150.33333333333,89436.4,111085.06666666667,66226.56666666667
MGR,19946.0,34378.333333333336,31876.6,25362.0,22411.7
RZLT,36042.0,26711.666666666668,29797.8,24102.733333333334,43848.4
CD,7645528.0,7687527.333333333,5627594.8,2992849.2666666666,2394544.1
BIDU,4962278.0,6784592.666666667,5861725.6,4533720.8,3896611.3666666667
ZNTEU,200.0,221.66666666666666,234.2,727.9333333333333,1537.6333333333334
PHICU,236.0,1451.3333333333333,2215.2,25115.933333333334,14856.9
AWRE,40082.0,34632.0,37506.8,37791.066666666666,52177.566666666666
JW.B,303.0,396.6666666666667,403.6,664.9333333333333,743.6333333333333
AADR,6195.0,3944.3333333333335,5189.2,3138.266666666667,2400.4
HUGS+,47645.0,55188.666666666664,73602.2,76592.53333333334,202247.46666666667
BENEU,358.0,676.3333333333334,6678.4,2906.0666666666666,4449.366666666667
BATRA,62767.0,89946.66666666667,85126.8,73221.26666666666,87944.86666666667
GROW,114193.0,114796.0,132773.0,74755.93333333333,72813.53333333334
CSGS,144944.0,187134.66666666666,253868.6,204305.73333333334,171749.13333333333
BREZR,44710.0,49032.666666666664,36764.0,25167.533333333333,49044.0
PKG,920940.0,885153.6666666666,907290.8,751483.6666666666,701302.0333333333
COVSV,421.0,3163.3333333333335,3553.0,3187.4444444444443,3187.4444444444443
PVH,1219913.0,1672865.3333333333,1632703.2,1041564.6,859183.0666666667
AWH,1393930.0,2962922.6666666665,3732107.4,2890645.533333333,2039216.5666666667
SHAC,28399.0,50585.666666666664,41953.2,62079.6,38785.566666666666
VVPR,226538.0,159356.0,152270.8,183048.86666666667,152610.66666666666
ASAXU,29871.0,10941.0,7905.2,3420.8,3911.0666666666666
OM,407268.0,507403.3333333333,510809.8,411125.86666666664,418239.0
DGZ,3944.0,1496.6666666666667,7384.0,3304.6,2100.9666666666667
VEL,52129.0,35763.666666666664,41588.8,34170.8,36555.96666666667
XDQQ,7635.0,5536.666666666667,5535.6,7019.0,5427.1
EGRX,107880.0,85675.66666666667,88334.2,81191.6,72354.46666666666
RARE,343456.0,553973.0,710983.0,471776.6,425078.0333333333
FMF,5304.0,4695.0,4808.0,4830.666666666667,4482.7
TRIP,3859407.0,3143049.6666666665,3635945.8,3197051.1333333333,3204244.4
VIRX,125778.0,175876.66666666666,234465.8,267471.4,209591.13333333333
C-P.CL,2500.0,4316.666666666667,9493.2,7941.133333333333,62433.36666666667
ODP,384658.0,391069.0,448380.4,453432.8,392253.06666666665
LQDT,187346.0,188655.33333333334,310845.0,214406.13333333333,195287.06666666668
CHIU,121.0,207.33333333333334,274.0,329.8666666666667,427.03333333333336
HUBS,1178044.0,870409.6666666666,793285.8,606216.0666666667,536364.7333333333
ALL,2334785.0,2450339.0,3683668.4,2895632.066666667,2429259.1
UMDD,47927.0,38733.333333333336,43763.2,26683.8,25284.333333333332
IEV,409481.0,709677.0,1066252.6,543811.4,422959.1
VTI,4210580.0,4763304.333333333,5360357.6,4233218.733333333,3696039.6666666665
EPU,267899.0,330082.3333333333,355412.4,179278.0,120521.53333333334
CPHC,2534.0,2342.0,3200.4,4441.8,3163.266666666667
ENBL,702653.0,1116900.0,992975.2,781130.2,901764.8666666667
LITT,573.0,2093.0,21798.0,11363.933333333332,8385.466666666667
DWAS,107380.0,139118.33333333334,134596.6,83714.26666666666,74089.9
RY-S.CL,1334.0,6436.0,4878.6,8612.8,5678.133333333333
EOI,61584.0,76779.33333333333,75979.8,62747.666666666664,63184.86666666667
OVL,19397.0,10816.0,7562.4,7262.733333333334,9838.333333333334
VIASP,2497.0,2603.0,2376.4,2550.4,3079.0
NHTC,22624.0,28891.666666666668,25662.6,29844.8,32779.86666666667
NEWT,153108.0,155738.33333333334,152084.8,155004.4,203862.1
BKUI,3105.0,1068.6666666666667,4899.2,2489.3333333333335,1918.0
TWLO,2627989.0,3407350.0,3597430.2,2907690.7333333334,3504641.566666667
ORIC,233986.0,174643.66666666666,164166.4,135603.0,152217.7
GAB-K,11087.0,20259.666666666668,15188.8,7985.2,6484.566666666667
REK,136126.0,48569.333333333336,33285.2,22296.0,16813.366666666665
THM,66523.0,97806.33333333333,302319.8,192199.86666666667,192814.33333333334
GLV,41590.0,65602.33333333333,67027.6,53362.73333333333,51226.566666666666
CCAC,101163.0,552539.3333333334,458928.2,454442.8,391280.9666666667
SHCRW,44525.0,40295.333333333336,36019.2,27366.666666666668,47335.03333333333
VERV,320260.0,418516.6666666667,505137.0,421940.2,322524.4666666667
TRUE,573227.0,1490798.0,1260749.8,857070.4666666667,826269.4
SLHGP,9721.0,24194.333333333332,24194.333333333332,24194.333333333332,24194.333333333332
AAMC,13506.0,14257.0,18551.6,10709.733333333334,12165.6
APRN,1813160.0,1388844.6666666667,1423167.8,1112784.7333333334,991450.1
SQSP,235000.0,340231.3333333333,318166.2,353296.6666666667,345514.06666666665
DXF,112547.0,201247.33333333334,454986.4,806782.1333333333,2300189.7
SANW,49234.0,46052.333333333336,44411.8,54476.6,158340.16666666666
PHGE+,8069.0,8447.333333333334,6878.4,7744.866666666667,13536.766666666666
ARBGW,10801.0,4931.0,7962.4,5148.933333333333,5566.1
PMD,36773.0,25128.333333333332,17535.2,14319.0,14170.733333333334
BMRA,65677.0,78117.0,105978.6,135865.0,231135.3
PTEU,3048.0,2952.0,2327.8,4131.133333333333,4393.666666666667
AIMC,153146.0,144160.66666666666,174942.0,185590.33333333334,194583.46666666667
SSY,50839.0,67475.0,57132.8,67177.0,86034.1
BOH-A,15583.0,23443.666666666668,37173.2,33601.13333333333,23757.0
SWAN,331795.0,247967.33333333334,202871.8,145848.53333333333,144072.76666666666
ACQR,4369.0,3753.6666666666665,21106.2,43565.8,164060.73333333334
KIM-H.CL,5049.0,5277.666666666667,25234.6,26058.933333333334,28363.333333333332
CMCTP,1025.0,1175.0,833.0,731.4666666666667,608.0333333333333
BTCY,584019.0,317407.6666666667,270857.8,235928.26666666666,357172.1
NWL,4417602.0,4699007.666666667,5561365.8,3262681.3333333335,2972143.2333333334
JLS,5306.0,5406.333333333333,5422.8,6541.866666666667,7408.4
IDMO,587.0,335.6666666666667,470.8,906.5333333333333,8734.233333333334
REX,29420.0,28262.666666666668,35650.8,25718.866666666665,19043.8
PTPI,4647543.0,18499427.333333332,19092346.2,29633504.266666666,24938324.7
FJP,855.0,2612.6666666666665,2577.2,1461.4666666666667,1432.3666666666666
DMDV,0.0,19.666666666666668,92.2,167.46666666666667,158.7
GSLD,3900.0,3752.0,4983.4,6783.733333333334,7220.833333333333
SLNH,312654.0,216387.33333333334,207370.0,185787.53333333333,164281.16666666666
VBF,43574.0,29679.0,30430.8,17714.333333333332,19077.733333333334
IAGG,223278.0,215809.33333333334,241800.2,255679.46666666667,267473.93333333335
CRSR,967367.0,1151871.6666666667,1215117.6,1133881.9333333333,1158924.2666666666
NET,7480731.0,6273728.333333333,6158772.2,4314844.933333334,3732227.6666666665
GBX,223441.0,246999.0,383269.2,275599.6666666667,300890.06666666665
OFC-L.CL,3172.0,2158.6666666666665,1697.2,54780.066666666666,118409.72413793103
CUBS,69.0,327.0,404.4,1159.2,1227.9666666666667
HCIIU,260.0,7349.0,14178.8,6207.8,17097.8
BWACW,44456.0,48156.333333333336,41910.2,34084.6,32726.066666666666
WPP,95641.0,117704.66666666667,130067.2,110658.93333333333,112689.1
DLB,452116.0,676038.6666666666,664853.6,609018.0,443119.9666666667
BCOV,149257.0,199774.33333333334,292766.0,296076.6666666667,375662.5333333333
FAT,18359.0,20286.333333333332,29282.8,29559.8,60213.166666666664
JXI,29910.0,26698.333333333332,25248.6,11969.266666666666,11854.666666666666
OP,1482083.0,2004578.0,11280875.2,11280875.2,11280875.2
COM,15440.0,39372.666666666664,51238.0,52915.2,45531.666666666664
OLED,749293.0,546535.6666666666,500960.8,513055.73333333334,455934.06666666665
MOFG,24471.0,19794.333333333332,30315.2,27800.866666666665,26609.7
BENER,94860.0,103977.33333333333,115112.8,471412.13333333336,519333.7
FULT,1080928.0,1002739.0,1075374.6,888254.9333333333,776171.8666666667
XVOL,2958.0,8369.666666666666,10841.0,8770.4,7447.8
PMVC+,22019.0,18937.666666666668,11891.4,7194.466666666666,7297.1
VOYA-B,23494.0,16550.0,23541.8,20769.133333333335,19755.666666666668
LDHA,3111.0,7875.333333333333,12002.6,49225.26666666667,31775.166666666668
GMTX,235236.0,158897.33333333334,149993.8,124343.2,114716.0
WABC,117463.0,89817.0,88735.4,82835.46666666666,78449.13333333333
AVDE,52798.0,81334.66666666667,78085.2,68050.53333333334,54916.13333333333
HFRO,424341.0,364115.6666666667,372399.2,276913.73333333334,274211.9666666667
BSV,2629319.0,4022719.0,3708529.2,3239346.8,3034571.8
CVGI,251372.0,186749.33333333334,222118.2,183378.73333333334,200797.56666666668
LSCC,1418212.0,1313974.6666666667,1312732.8,1071785.0666666667,1066459.3333333333
ASBCW,500.0,2641.0,2064.4,2491.4666666666667,2134.0333333333333
INN-A.CL,198.0,2198.3333333333335,2049.0,36542.333333333336,23978.666666666668
LH,427190.0,519548.6666666667,615196.4,520066.6666666667,605392.9
OMFL,122485.0,199436.0,171564.0,128358.13333333333,144481.9
NMFC,215015.0,196730.33333333334,223166.4,191530.0,217992.6
XSHD,7456.0,11986.666666666666,8538.4,4835.133333333333,3874.4666666666667
PAA,2586261.0,3405282.3333333335,3885167.6,3764136.8666666667,3883481.933333333
KNTE,73797.0,76442.33333333333,92754.4,122189.4,91679.6
GLRE,94562.0,84289.0,108628.4,100147.2,109850.9
TCRX,39832.0,27602.333333333332,27585.8,22334.466666666667,21744.733333333334
SHPW,457027.0,1180453.6666666667,1492720.0,684952.5333333333,539936.7333333333
GRPN,1212928.0,1326486.6666666667,1232247.8,912148.5333333333,1250661.4666666666
ALOT,33093.0,19552.0,17752.6,14400.933333333332,10968.333333333334
TIPX,497308.0,388138.6666666667,434338.6,377016.73333333334,371981.36666666664
TPLC,15278.0,10545.0,9833.8,8948.266666666666,45583.13333333333
BNDX,2874470.0,2258091.0,2525944.6,2298405.066666667,2373902.5
APXH,53.0,75.0,182.0,309.0,302.3333333333333
LLL,111047.0,281883.6666666667,383346.0,420473.2,300965.0
KRO,157813.0,147959.33333333334,153878.2,129648.66666666667,108990.4
MINC,1463.0,2146.3333333333335,6515.4,4289.2,9243.6
DVY,670138.0,783624.6666666666,989558.0,732428.0666666667,577324.7333333333
ACES,119936.0,78948.33333333333,80345.4,57779.666666666664,62384.7
CPA,566769.0,864691.6666666666,876237.0,721739.4666666667,592604.2333333333
AMWL,4075243.0,3702153.3333333335,3754878.6,3000946.466666667,2799293.066666667
SYPR,130932.0,178961.0,193476.6,142360.0,162693.3
SSAA,106.0,1207.6666666666667,2295.0,55641.46666666667,31819.1
CUEN,95934.0,92798.0,102944.8,85665.93333333333,94200.83333333333
PSX,3866116.0,3567759.0,4100317.8,3646734.066666667,3485764.466666667
AZAJ,19033.0,9593.666666666666,7520.2,4434.066666666667,4327.833333333333
WPG-I,16133.0,17136.0,19100.2,32113.866666666665,46717.9
ASXC,3481721.0,4370146.666666667,4812657.2,4011847.6666666665,4523518.266666667
PCTTW,10720.0,24086.333333333332,81306.6,68273.0,56971.166666666664
WEAT,676683.0,506040.6666666667,513735.2,354476.86666666664,324917.7
AFSM,0.0,0.0,300.4,364.93333333333334,1183.5
ZH,3689322.0,3623597.0,3171083.6,2315050.0,1936808.9333333333
NCACU,51065.0,19578.666666666668,24021.8,191327.26666666666,667975.2916666666
BR,456538.0,555163.3333333334,755365.2,551627.8,565943.9
IMCR,197162.0,122529.33333333333,105038.8,62002.73333333333,62151.23333333333
GOLF,181591.0,197895.33333333334,228328.0,174690.2,196698.83333333334
QQQ,67588801.0,85784842.66666667,83413293.2,58868111.6,48628163.56666667
RLY,15614.0,67045.33333333333,48145.2,52558.8,38402.066666666666
REVHW,12840.0,13948.0,60045.4,29594.2,29536.5
JHG,1032563.0,883256.3333333334,1054927.4,965072.8,900541.8
INMU,6.0,2886.3333333333335,1775.0,1329.8,2851.9666666666667
VNO-O,23704.0,26982.333333333332,46149.8,48178.0,143778.9
ALE,300702.0,304588.0,348536.0,294202.4666666667,248230.83333333334
VDE,2466459.0,2420415.6666666665,2289212.0,1757292.4666666666,1341865.9666666666
LOAN,31459.0,36015.333333333336,46435.0,47844.86666666667,52242.4
ROCAU,276172.0,4636727.0,4636727.0,4636727.0,4636727.0
JAVA,10.0,254.0,212.6,340.8,950.4
PFUT,303.0,1807.6666666666667,1813.2,1851.0666666666666,1563.1333333333334
ISMD,27547.0,24360.0,19408.2,17971.866666666665,16894.833333333332
AUVI,157672.0,254931.0,2091838.6,1094384.6666666667,574351.0
DGRO,1494023.0,1908818.0,2005991.4,1495938.3333333333,1331883.0333333334
QTNT,622221.0,1420833.3333333333,1640035.6,991227.2666666667,855426.6
SAIA,237002.0,276535.6666666667,259677.0,264170.86666666664,308968.6
CADE,1173755.0,968698.6666666666,1137144.4,1335005.6,2908956.7333333334
SRTS,359358.0,358165.6666666667,469058.8,279347.26666666666,187279.4
AZTA,589854.0,727312.3333333334,577017.4,332718.2,235842.56666666668
TY-,423.0,467.6666666666667,443.4,420.6666666666667,514.2333333333333
AEFC,23255.0,23727.666666666668,41406.6,33632.53333333333,34495.666666666664
EFAS,3069.0,3146.3333333333335,40153.0,17119.0,10206.833333333334
VHAQ+,126252.0,85826.66666666667,61110.8,33707.26666666667,29225.633333333335
PSK,365917.0,214470.33333333334,186891.2,160101.26666666666,156580.86666666667
TALKW,96411.0,107386.66666666667,118562.6,155823.6,106261.53333333334
ICL,197145.0,157381.66666666666,225514.4,210145.33333333334,215849.4
FZT+,201.0,663.0,7070.0,5887.866666666667,6675.066666666667
GSBD,368994.0,436749.3333333333,447289.2,395250.26666666666,397973.06666666665
RES,725145.0,814340.3333333334,985790.0,1000279.4666666667,916472.7
NLS,981400.0,963408.3333333334,1087462.0,952475.7333333333,1079352.6333333333
SOL,3184778.0,4412678.333333333,3202046.0,1925469.5333333334,1913803.3
HEPA,784004.0,766622.0,1185674.4,1128373.7333333334,865845.4333333333
LIN,1672876.0,2141155.3333333335,2425387.0,1772440.4,1640078.2
NSR,54942.0,30131.666666666668,29409.4,19352.133333333335,19005.933333333334
STAF,1475264.0,869773.6666666666,1474441.2,991315.3333333334,843167.0
LEV+,92236.0,89284.0,81494.2,98324.06666666667,166554.0
FZT,2003.0,1450.3333333333333,2432.4,10548.933333333332,13777.4
QUAD,111378.0,135321.0,245761.4,194103.26666666666,185091.33333333334
MARZ,0.0,238.0,343.0,4045.2,2344.133333333333
VAQC,134453.0,67571.66666666667,76119.8,114421.8,112966.93333333333
ILTB,13284.0,14391.333333333334,15314.0,17789.866666666665,20964.2
EEX,95253.0,93743.66666666667,120924.4,97885.46666666666,88552.03333333334
WSO,153770.0,128872.66666666667,135881.8,104905.4,105238.3
DHCP+B,9525.0,15977.333333333334,21370.6,19290.8,18362.0
CEQP-,81963.0,331892.0,466821.2,247712.06666666668,193352.3
SCHV,322893.0,435688.6666666667,464255.4,368520.26666666666,355150.0
ESGA,5743.0,7696.333333333333,7251.8,9222.666666666666,6964.3
NES,13715.0,9228.0,7384.0,13827.333333333334,20745.066666666666
SUNS,44739.0,66245.66666666667,66546.8,42494.4,37025.23333333333
MGLN,71339.0,89778.0,145304.8,111303.93333333333,121980.76666666666
JBT,149851.0,134325.33333333334,140733.2,133565.93333333332,139934.83333333334
BRF,12141.0,9224.333333333334,8556.6,11730.066666666668,12966.133333333333
NMR,933804.0,1042899.0,1395531.0,1359340.0,1138134.4666666666
HOM,3166.0,4099.0,7497.2,5854.333333333333,4296.0
TDY,227148.0,290823.6666666667,348203.4,232083.86666666667,248223.36666666667
AIO,60624.0,69415.0,70633.2,65565.8,64347.1
TEQI,10833.0,7292.666666666667,9174.4,11444.333333333334,8738.566666666668
