symbol,today_change,today_change_by_%,today_to_yesterday_change,today_to_yesterday_change_by_%,yesterday_volume,volume_3_days,volume_5_days,volume_15_days,volume_30_days
SCCC,0.08990000000000009,0.3469702817445005,0.09990000000000165,0.3857142857142921,1373.0,1320.0,2108.2,3170.9333333333334,4266.6
EUCR,0.05000000000000071,0.5112474437627885,-0.019999999999999574,-0.20304568527918349,6808.0,4534.0,4164.2,61245.6,41025.166666666664
WPRT,0.04999999999999982,2.242152466367705,0.05999999999999961,2.702702702702685,2306329.0,2248625.6666666665,2199895.4,2305049.533333333,2573016.1333333333
ATNM,0.15000000000000036,2.3510971786833914,0.1800000000000006,2.834645669291348,110405.0,165871.33333333334,152416.6,140548.93333333332,132374.43333333332
CYXT,0.0,0.0,0.0,0.0,215093.0,237344.33333333334,249150.6,264283.4,240145.36666666667
AQMS,0.18999999999999995,13.970588235294112,0.17000000000000015,12.318840579710157,4472601.0,2044288.0,1603235.4,1094358.9333333333,1257070.7666666666
CWI,0.14999999999999858,0.5199306759098737,0.28000000000000114,0.9749303621169957,528395.0,425769.6666666667,369715.0,229078.33333333334,183183.3
CBAN,-0.389999999999997,-2.1678710394663536,-0.17999999999999972,-1.0123734533183335,42272.0,17677.333333333332,16916.0,11248.466666666667,10038.933333333332
NGCA,0.023900000000001143,0.23814031346839054,0.009999999999999787,0.09950248756218692,1075506.0,996219.0,875440.2,853778.5333333333,710921.9333333333
BCML,-0.16000000000000014,-0.8620689655172422,-0.16000000000000014,-0.8620689655172422,10434.0,7193.666666666667,9848.4,8753.266666666666,9194.166666666666
CFCV,0.0,0.0,0.5593000000000004,1.5727417672184723,0.0,40.0,29.0,14.0,138.1
BSMN,-0.02990000000000137,-0.11661511940374716,-0.004999999999999005,-0.019519812609795063,764.0,5237.333333333333,9956.2,8308.333333333334,6735.866666666667
OCIO,-0.02740000000000009,-0.08356461008264994,0.2676000000000016,0.8235366529205441,157.0,97.0,754.4,429.0,2171.266666666667
FVAM,0.004999999999999005,0.05083884087441795,-0.015000000000000568,-0.15220700152207578,1489.0,987.0,7704.4,13173.333333333334,13560.5
MBOX,-0.010000000000001563,-0.037993920972650315,0.28659999999999997,1.1013165074509863,1803.0,1528.0,1762.4,2712.6,3555.1666666666665
HEQT,0.39750000000000085,1.6125760649087255,0.1847999999999992,0.7432821053224274,3380.0,2517.6666666666665,2572.4,3169.733333333333,20901.291666666668
CFVI,-1.8500000000000014,-12.714776632302415,0.7999999999999989,6.722689075630243,77075622.0,74332498.0,44615844.0,14909207.6,7475667.866666666
YXI,-0.33619999999999806,-2.0216476247744923,-0.30620000000000047,-1.8445783132530147,8674.0,9405.0,9366.0,7566.066666666667,6385.9
ITOT,0.8200000000000074,0.7965805323489483,1.25,1.2193932299287873,2670002.0,3630023.6666666665,3544424.0,2803237.2666666666,2194104.8
VEGI,0.45999999999999375,1.1660329531051805,0.597999999999999,1.5211640211640187,10049.0,10021.333333333334,13247.8,11282.4,10643.466666666667
SRDX,0.9300000000000068,2.1179685720792687,1.4100000000000037,3.246603730140465,46747.0,50380.666666666664,62786.0,61956.46666666667,58193.53333333333
MCRI,1.980000000000004,2.8951601111273635,2.9399999999999977,4.360077117010229,40239.0,45243.333333333336,49348.2,42422.4,49617.6
CPHI,-0.00539999999999996,-1.0915706488781,0.019199999999999995,4.084237396298659,173579.0,269926.0,428169.4,469155.2,1906395.6
PAYO,-0.2699999999999996,-3.9244186046511564,-0.3099999999999996,-4.479768786127162,3752820.0,3212572.3333333335,4044623.0,2500354.0,2167629.2666666666
CHWA,0.0,0.0,0.009999999999999787,0.10224948875255406,2000.0,4304.333333333333,5858.0,72209.26666666666,109963.76666666666
MTDR,0.7600000000000051,2.0180562931492436,1.8999999999999986,5.202628696604596,1369709.0,1447530.0,1673780.6,1472379.1333333333,1432398.6333333333
EBIX,1.2199999999999989,3.990840693490346,1.4899999999999984,4.9174917491749115,199921.0,220053.33333333334,263502.8,207658.66666666666,242183.73333333334
CHIC,0.46000000000000085,2.454642475987198,0.4714999999999989,2.5175534613022874,1577.0,1298.6666666666667,2256.2,4448.4,3448.2
ILDR,0.2839999999999989,1.3595021541407322,0.1313999999999993,0.6244475492572177,13515.0,5923.333333333333,3591.0,1779.2,1825.4666666666667
FDP,1.25,5.02815768302494,1.6099999999999994,6.571428571428569,197096.0,154945.66666666666,186645.4,137931.6,139855.66666666666
ITAN,0.18599999999999994,0.725712056184159,0.22059999999999746,0.8618736179157092,100.0,71.0,74.0,187.6,503.46666666666664
HGBL,0.1100000000000001,7.534246575342472,0.10000000000000009,6.80272108843538,160809.0,106731.0,142821.2,115349.2,86951.83333333333
JETS,0.6900000000000013,3.365853658536592,1.0700000000000003,5.318091451292248,33592819.0,24138900.666666668,22768035.0,13579015.0,10697649.2
XTL,0.6095999999999862,0.6404706871191281,0.9585999999999899,1.0108508820955067,6522.0,5051.0,5124.6,12568.8,9049.966666666667
DMRE,0.0,0.0,0.32790000000000674,0.633213282223115,0.0,550.6666666666666,330.4,111.2,56.5
SHYF,0.14999999999999858,0.3091508656224208,0.2600000000000051,0.5370791158851582,245443.0,171780.66666666666,178502.0,189543.0,234511.06666666668
AUS+,-0.020000000000000018,-1.8348623853211024,-0.06999999999999984,-6.140350877192969,185763.0,76828.0,59208.2,80942.66666666667,161432.06666666668
ALXO,2.41,8.267581475128646,2.2099999999999973,7.529812606473585,283734.0,637253.3333333334,519671.2,393176.5333333333,383353.1666666667
XMTR,-2.1400000000000006,-4.933148916551407,-2.1400000000000006,-4.933148916551407,543813.0,381012.6666666667,410017.4,341665.5333333333,346079.6666666667
SHOP,55.0,4.00547657888604,18.11999999999989,1.2851063829787157,1208254.0,1248570.0,1362648.8,1170089.4,1212157.1
RYJ,0.1559999999999988,0.2545899632802918,1.1757999999999953,1.9513668529852948,2470.0,2636.0,2923.6,2932.6,2347.4
IPA,0.38980000000000015,7.2857089454599855,0.33000000000000007,6.099815157116452,58148.0,61966.333333333336,87242.2,79467.8,62556.833333333336
SMBK,0.15000000000000213,0.5755947812739913,0.5,1.9447685725398678,23935.0,20953.666666666668,28190.6,30325.933333333334,27097.266666666666
WISA,0.040000000000000036,2.40963855421687,0.020000000000000018,1.1904761904761916,102149.0,149379.0,182070.6,244389.73333333334,257010.9
HCAR,0.02000000000000135,0.20449897750512627,0.0030999999999998806,0.031642662474863276,2914.0,37653.666666666664,34350.0,59137.8,36185.1
YELP,0.6899999999999977,1.9861830742659692,1.0799999999999983,3.1441048034934442,741045.0,829602.3333333334,1060858.4,879114.2666666667,767116.3333333334
YAC.U,-0.009999999999999787,-0.09699321047526466,-0.08000000000000007,-0.7707129094412337,76771.0,26778.666666666668,16307.2,5981.6,3414.5333333333333
PD,1.5,4.983388704318937,0.620000000000001,2.0012911555842514,1851008.0,1846254.3333333333,1820387.2,1195146.0,949433.9333333333
BTZ,0.010000000000001563,0.06688963210703387,0.02000000000000135,0.1338688085676128,109783.0,128937.0,138079.2,156788.93333333332,166488.3
TLRY,0.34999999999999964,3.977272727272723,0.20000000000000107,2.234636871508392,18864911.0,22081892.666666668,23494295.0,25363875.6,23775376.433333334
MRK,0.12000000000000455,0.16371077762619993,0.0799999999999983,0.10908099263703067,13506811.0,14453674.0,18996629.0,15608673.533333333,15182732.8
GEF,0.720000000000006,1.1490584104692085,1.5500000000000043,2.506873685912994,243948.0,191571.0,220072.8,166309.86666666667,137387.1
MTTRW,-1.1899999999999995,-9.146810146041503,-2.5999999999999996,-18.030513176144243,181456.0,179891.0,191127.2,192011.06666666668,172686.3
BSAC,0.14000000000000057,0.8235294117647093,0.2699999999999996,1.6004742145820958,258074.0,464520.6666666667,542435.4,548441.4666666667,494838.93333333335
ATKR,-2.2099999999999937,-1.9971082595337013,-0.4099999999999966,-0.3766305346316338,384044.0,457267.6666666667,507287.2,537464.8666666667,428742.6
BCIM,0.0,0.0,-0.07700000000000173,-0.31215794381157713,25.0,675.6666666666666,420.4,445.53333333333336,561.7333333333333
IQSI,0.05880000000000152,0.20150788211104015,0.27020000000000266,0.9327340637794118,5298.0,2786.6666666666665,2106.4,1050.0,1081.3
DUK,0.6899999999999977,0.6864305610823694,1.3299999999999983,1.3315979175009995,2972512.0,3011851.3333333335,3146966.0,2885406.466666667,2585149.2
VXUS,0.3400000000000034,0.5426975259377549,0.6099999999999994,0.9778775248477067,3933880.0,5444935.0,5183055.0,3696146.6,3206905.3666666667
ABGI,-0.05000000000000071,-0.5128205128205201,-0.08000000000000007,-0.8179959100204507,902957.0,307687.0,199168.2,104305.6,70549.93333333333
BIDS,0.46999999999999886,1.9698239731768603,0.259999999999998,1.0801828001661735,225.0,580.0,503.0,437.73333333333335,575.9
TYA,-0.2289999999999992,-0.9073259637862007,-0.2897999999999996,-1.1454636005027692,7875.0,15935.0,24536.8,55447.8,36875.6
BCD,0.3200000000000003,0.9981285090455405,0.10999999999999943,0.3408738766656319,19271.0,27286.0,42738.6,36767.6,29151.733333333334
LYB,0.12000000000000455,0.13513513513514025,1.5499999999999972,1.774064324138717,2785811.0,3546627.0,3754488.8,2799652.4,2479114.9
CCB,0.8800000000000026,2.026249136541567,1.6099999999999994,3.770491803278687,35705.0,27862.0,33739.2,25158.333333333332,36021.03333333333
ULCC,0.17999999999999972,1.3034033309196214,0.4299999999999997,3.1710914454277264,1000321.0,909955.0,1430029.6,749323.5333333333,558100.1666666666
GBRGR,0.014999999999999958,4.477611940298495,0.014999999999999958,4.477611940298495,1494677.0,518214.6666666667,320380.4,108712.8,57533.5
LUXE,0.2411999999999992,0.784135240572169,0.34830000000000183,1.1362709564184852,1257.0,5620.333333333333,4145.6,6025.733333333334,5253.266666666666
ROOF,0.8265000000000029,3.222222222222234,0.8547000000000011,3.3358312062384416,3611.0,4459.333333333333,10758.0,6867.133333333333,5550.266666666666
GMBT,0.019999999999999574,0.20202020202019771,-0.009999999999999787,-0.1007049345417904,69482.0,130082.0,156289.6,176878.6,135459.83333333334
GIW,0.0,0.0,-0.019999999999999574,-0.2012072434607603,406.0,2424.0,2088.2,1227.4,12091.133333333333
SPGS+,0.0,0.0,-0.039999999999999925,-4.123711340206178,349.0,5045.666666666667,3765.8,13023.066666666668,19683.366666666665
SYF-A,0.020000000000003126,0.07524454477051591,0.060000000000002274,0.22607385079126707,23469.0,25869.666666666668,50049.6,42715.86666666667,43315.2
KTH,-0.0870000000000033,-0.26779942746330315,0.1599999999999966,0.49627791563274376,1132.0,647.6666666666666,585.0,964.5333333333333,919.5
RDCM,0.15000000000000036,1.3698630136986336,0.08000000000000007,0.7259528130671513,72004.0,29542.0,22296.2,17909.4,15534.966666666667
FIDU,0.5200000000000031,0.9485589201021583,0.9100000000000037,1.6718721293404442,272398.0,144075.66666666666,153884.2,93666.86666666667,80659.1
MANH,-1.9799999999999898,-1.306327109586323,-1.5,-0.9927857568336753,385287.0,425885.3333333333,374052.2,275922.13333333336,289737.0333333333
AEYE,-0.10000000000000053,-1.3280212483399805,-0.10000000000000053,-1.3280212483399805,20174.0,61682.666666666664,62530.2,55694.8,49767.833333333336
AR,0.3200000000000003,2.0000000000000018,0.010000000000001563,0.061312078479470046,6919447.0,7505532.333333333,8478587.8,6606200.133333334,6506116.4
PINC,-0.14999999999999858,-0.3949447077409126,0.269999999999996,0.7188498402555804,506530.0,493212.0,649385.0,559924.2666666667,615595.1
AIRS,0.5099999999999998,4.847908745247147,0.3099999999999987,2.8917910447761073,404177.0,665051.6666666666,625460.8,466764.73333333334,635650.2692307692
DTE,1.2199999999999989,1.0799327255023448,2.299999999999997,2.055590311913484,1011488.0,1507303.6666666667,1550251.0,1389227.9333333333,1079008.3
PSTX,-0.2599999999999998,-3.714285714285711,-0.33000000000000007,-4.6676096181046685,143019.0,131875.0,184315.6,171765.26666666666,159217.46666666667
MNRL,0.28999999999999915,1.4125669751583005,0.6999999999999993,3.479125248508943,281147.0,391639.6666666667,399021.4,289720.3333333333,280677.36666666664
ETNB,0.09999999999999964,0.7739938080495329,0.17999999999999972,1.4018691588785024,87628.0,115879.66666666667,106956.8,73141.06666666667,69290.86666666667
FRPT,0.9100000000000108,0.8959338387319197,0.18999999999999773,0.18574640727343603,553075.0,640071.3333333334,554334.4,465222.73333333334,481007.5333333333
ASHS,0.1599999999999966,0.3902439024390161,-0.00010000000000331966,-0.0002429537343284386,12429.0,10739.666666666666,16317.2,12445.8,9523.966666666667
IGACU,0.019999999999999574,0.1964636542239644,0.0,0.0,11967.0,15778.666666666666,10272.2,5359.266666666666,3848.8
AACI,0.0,0.0,-0.009999999999999787,-0.10224948875255406,17258.0,22390.333333333332,34040.4,102153.06666666667,113529.05882352941
GFAI,-0.07000000000000006,-4.347826086956525,-0.15999999999999992,-9.411764705882348,515125.0,658346.0,5327203.8,2038073.6,5286035.666666667
NSP,0.9799999999999898,0.8465791292328868,2.780000000000001,2.439452439452441,156253.0,231595.0,234592.4,181473.4,185980.9
PDOT.U,-0.07000000000000028,-0.7007007007007036,0.019999999999999574,0.20202020202019771,12857.0,5050.0,6341.0,6577.8,5817.633333333333
VNE,-0.030000000000001137,-0.08496176720476106,-0.0799999999999983,-0.2262443438913979,704243.0,1122365.3333333333,1217966.8,1044167.7333333333,767632.4
FFWM,0.5300000000000011,2.071121531848383,0.9800000000000004,3.898170246618936,129651.0,118422.33333333333,141188.6,135761.26666666666,135251.9
CPAC,0.2600000000000007,4.506065857885627,0.25,4.325259515570934,7834.0,11433.666666666666,10878.8,22537.8,20074.5
PRQR,0.040000000000000036,0.6116207951070342,-0.019999999999999574,-0.30303030303029654,266322.0,285411.6666666667,298254.0,266731.5333333333,285549.5333333333
OZ,0.054000000000002046,0.054027013506755414,-0.030000000000001137,-0.029989803466822416,7747.0,24454.666666666668,35573.4,19584.866666666665,16406.833333333332
NKE,-1.920000000000016,-1.1239243692559946,-1.3300000000000125,-0.7812500000000073,5636915.0,4971415.333333333,6513374.8,5400238.533333333,5412932.5
CAPL,-0.379999999999999,-1.9338422391857457,-0.3099999999999987,-1.5832482124616891,45854.0,42785.666666666664,48963.8,43071.6,58114.96666666667
BYM,-0.009999999999999787,-0.06451612903225669,0.09999999999999964,0.6497725795971387,31074.0,28704.0,33081.4,29866.0,36936.13333333333
RQI,0.25,1.557632398753894,0.28999999999999915,1.8113678950655785,296177.0,329101.0,372734.4,297374.13333333336,293027.76666666666
NEWTZ,0.1999999999999993,0.7812499999999972,0.10999999999999943,0.4281821720513796,1581.0,848.0,4892.4,4556.0,3469.2
BWAC,0.03999999999999915,0.3948667324777803,0.019999999999999574,0.19704433497536525,5638.0,12589.333333333334,9551.4,26090.533333333333,26188.066666666666
CTHR,-0.1200000000000001,-4.109589041095894,-0.07000000000000028,-2.439024390243912,343396.0,206543.0,182683.6,180936.46666666667,244450.26666666666
QUBT,0.3200000000000003,7.048458149779742,0.41000000000000014,9.213483146067418,427681.0,471621.0,504258.2,998787.8,1772240.4666666666
G,0.6599999999999966,1.332525741974554,1.0399999999999991,2.115971515768055,698797.0,866630.3333333334,858557.8,695163.7333333333,644242.6333333333
TMAT,0.6099999999999994,3.0123456790123426,0.18759999999999977,0.907490180143572,15755.0,11672.0,16041.2,17676.666666666668,22808.733333333334
PCTY,2.319999999999993,0.9570957095709542,0.8799999999999955,0.3608923884514417,277580.0,381944.3333333333,407674.4,346196.5333333333,372622.0333333333
ONEY,-0.2301000000000073,-0.23681366747286295,1.3756000000000057,1.439524986055785,8770.0,8203.0,8275.6,6377.333333333333,8045.733333333334
MOAT,0.5799999999999983,0.7862274637386448,0.9399999999999977,1.2804794987058954,445280.0,532995.3333333334,553944.2,537213.0,509792.5
STAR-D,0.120000000000001,0.46856696602889886,-0.019999999999999574,-0.0776699029126197,4039.0,2937.6666666666665,6311.8,3580.0666666666666,3474.1666666666665
CFG-D,0.24489999999999768,0.909732540861804,0.19490000000000052,0.7226548016314444,17936.0,13400.333333333334,17642.4,14216.4,15102.3
CLAA.U,0.02999999999999936,0.30241935483870325,0.049999999999998934,0.5050505050504942,3404.0,4828.0,4193.0,5847.866666666667,7182.4
TEF,0.040000000000000036,0.9501187648456066,0.08999999999999986,2.1634615384615348,4874206.0,2983743.0,2902823.6,3114187.066666667,2558847.3333333335
STN,1.1300000000000026,2.066191259828127,1.5799999999999983,2.912979351032445,53905.0,65012.666666666664,82789.0,67077.2,64160.4
CENT,0.720000000000006,1.4314115308151214,1.3300000000000054,2.6765948883075175,43495.0,55609.0,69379.2,64609.666666666664,51785.53333333333
FSFG,0.3099999999999987,1.2029491656965414,0.22999999999999687,0.8897485493230053,5820.0,5654.0,4712.8,6347.666666666667,7369.6
CNDA.U,0.019999999999999574,0.19841269841269418,0.0,0.0,300.0,13800.0,14375.6,29252.533333333333,66908.03333333334
SPOK,0.10999999999999943,1.1506276150627555,0.14000000000000057,1.4690451206715696,87361.0,79352.66666666667,94854.6,77539.0,102636.16666666667
